fips_n	geoid	countyname	religion	civic	charitable	fraternal	union	bridging	voteage	local	state	federal	politicalacts	linking	ethnic	ethnichpn	education	incomeequal	employ	genderincome	language	commu	nonelder	bonding	socialcap
46107	"0500000US46107"	"Potter County, South Dakota"	0.34917706	0.02173333	0.5872576	0.15427509	0.7604938	0.3745874	0.6796634	0.14256921	0.086108856	0.07772977	0.15529753	0.22827376	0.9693666	0.96666896	0.58859473	0.5	0.6424452	0.2701915	0.97030145	0.9725095	0.9810342	0.7623458	1.365207
46109	"0500000US46109"	"Roberts County, South Dakota"	0.24542548	0.05433333	0.084487535	0.15613383	0.67901236	0.24387851	0.52131444	0.35089704	0.06257085	0.19071269	0.23657474	0.27241394	0.35444683	0.9511741	0.48065174	0.43835616	0.5374856	0.053581595	0.9461037	0.91148365	0.9968779	0.63001794	1.1463103
46111	"0500000US46111"	"Sanborn County, South Dakota"	0.2198464	0.0054333326	0.44598338	0.2732342	0.40246913	0.2693933	0.5916588	0.11249159	0.03325021	0.08948131	0.22060958	0.20949829	0.94030243	0.89532924	0.36048877	0.5890411	0.6666667	0.008309245	0.9280428	0.9623017	0.9859193	0.7040446	1.1829362
46113	"0500000US46113"	"Shannon County, South Dakota"	0.1051404	0.03803333	0.3130194	0.3197026	0.3802469	0.23122853	0.3469665	0.8059717	0.043647233	1.0000001	0.425254	0.5243679	0.83303636	0.91667396	0.40224028	0.4543379	0.14532873	0.008402407	0.76895225	0.61467516	0.9991856	0.57142586	1.3270223
46115	"0500000US46115"	"Spink County, South Dakota"	0.27966082	0.03803333	0.46814406	0.2992565	0.50617284	0.31825352	0.58004004	0.18534508	0.34660423	0.19207497	0.25544268	0.3119014	0.8767956	0.9810662	0.5376782	0.39041096	0.5824683	0.029540062	0.93365085	0.9469455	0.9944598	0.6970017	1.3271565
46117	"0500000US46117"	"Stanley County, South Dakota"	0.06892779	0.048899993	0.58864266	0.15241636	0.7604938	0.3238761	0.62335247	0.12672034	0.27849588	0.11712366	0.2743106	0.28400058	0.73730564	0.97665715	0.29837072	0.5091324	0.71049595	0.021485388	0.9765514	0.9154786	0.98946726	0.6816605	1.2895372
46119	"0500000US46119"	"Sully County, South Dakota"	0.29153055	0.0054333326	0.65512466	0.17843866	0.6148148	0.3490684	0.6090445	0.22137263	0.20216607	0.14393103	0.38316402	0.31193566	0.9113845	0.9582758	0.5274949	0.5456621	0.7958477	0.016469121	0.9655761	0.93796134	0.97476506	0.7370485	1.3980526
46121	"0500000US46121"	"Todd County, South Dakota"	0.10753705	0.03803333	0.38227147	0.27137548	0.31851852	0.22354718	0.31399342	0.8135987	0.16456129	0.69147825	0.77648765	0.5520239	0.66991913	0.896705	0.40936863	0.3356164	0.22145328	1.03235245E-4	0.7090769	0.8178564	0.99885714	0.56210625	1.3376774
46123	"0500000US46123"	"Tripp County, South Dakota"	0.30896738	0.05433333	0.13850416	0.20817845	0.19753087	0.18150283	0.59928846	0.16827133	0.05892313	0.0904577	0.26124817	0.23563775	0.633146	0.988887	0.80753565	0.51826483	0.6366782	0.045707703	0.971626	0.88208604	0.99387884	0.7197567	1.1368973
46125	"0500000US46125"	"Turner County, South Dakota"	0.28732616	0.0054333326	0.300554	0.3550186	0.38518518	0.26670346	0.5977386	0.13116723	0.04531456	0.10261022	0.18142235	0.2116506	0.9397235	0.94531924	0.54989815	0.5753425	0.70242214	0.08981043	0.9735433	0.958841	0.9960115	0.7478791	1.2262331
46127	"0500000US46127"	"Union County, South Dakota"	0.13330284	0.048899993	0.1869806	0.2063197	0.36049384	0.1871994	0.55938655	0.15424338	0.065998666	0.06445072	0.1436865	0.19755316	0.8718331	0.91968405	0.6201629	0.4018265	0.7047289	0.33526176	0.95471424	0.9821266	0.9979536	0.75425464	1.1390072
46129	"0500000US46129"	"Walworth County, South Dakota"	0.34892112	0.03803333	0.466759	0.27695167	0.3802469	0.3021824	0.6197004	0.13097015	0.06407518	0.20096238	0.5616836	0.31547832	0.61697173	0.9940916	0.6904277	0.3584475	0.5201846	0.19155365	0.937355	0.93783396	0.99213386	0.69322217	1.3108829
46135	"0500000US46135"	"Yankton County, South Dakota"	0.08449082	0.06519999	0.18836565	0.1654275	0.21975309	0.14464742	0.6016169	0.115804896	0.14297333	0.07134244	0.20029028	0.22640558	0.82604116	0.8984676	0.63747454	0.42694062	0.6078431	9.3591213E-4	0.9249706	0.9293876	0.9986885	0.69452775	1.0655807
46137	"0500000US46137"	"Ziebach County, South Dakota"	0.36411887	0.02173333	0.3566429	0.2664398	0.4020162	0.28219023	0.34439766	0.43954352	0.09594096	0.8140513	0.3090485	0.40059638	0.41759104	0.9471899	0.39511204	0.36529678	0.09457901	0.11447674	0.74127185	0.8581169	0.9947068	0.5475935	1.23038
47001	"0500000US47001"	"Anderson County, Tennessee"	0.09607216	0.09779999	0.333795	0.31598514	0.36296296	0.24132305	0.61092126	0.1647968	0.067038395	0.28028473	0.26995647	0.27859953	0.81659776	0.9127855	0.6191446	0.43835616	0.45905423	0.044685483	0.9607031	0.87876415	0.9995782	0.6810743	1.2009969
47003	"0500000US47003"	"Bedford County, Tennessee"	0.13635097	0.05976666	0.19390582	0.2843866	0.33333334	0.20154868	0.44862083	0.14849266	0.05403667	0.051294815	0.17997098	0.17648318	0.6252035	0.6153354	0.42566192	0.42922372	0.45559397	0.08493686	0.8877918	0.84142697	0.9994674	0.5960713	0.97410315
47005	"0500000US47005"	"Benton County, Tennessee"	0.21978569	0.03803333	0.20775624	0.21933086	0.44691357	0.22636394	0.6513521	0.24059053	0.1289215	0.11200876	0.19883889	0.26634234	0.9002438	0.9392125	0.55193484	0.5	0.36678204	0.1752047	0.9837959	0.85873187	0.9978139	0.69707996	1.1897862
47007	"0500000US47007"	"Bledsoe County, Tennessee"	0.14694788	0.0054333326	0.13711911	0.13568774	0.4148148	0.16800058	0.62297344	0.18512492	0.18724696	0.045397274	0.13497823	0.23514417	0.82842547	0.920983	0.65784115	0.5753425	0.23183392	0.024178088	0.9616644	0.8343259	0.997665	0.6702511	1.0733958
47009	"0500000US47009"	"Blount County, Tennessee"	0.080970466	0.09779999	0.35180056	0.36245352	0.4074074	0.2600864	0.60093343	0.16034512	0.06709407	0.10344431	0.27576196	0.24151579	0.82365906	0.900509	0.65173113	0.4931507	0.5144175	0.07084417	0.95753783	0.91197824	0.99975383	0.70262015	1.2042223
47011	"0500000US47011"	"Bradley County, Tennessee"	0.102828994	0.048899993	0.29085872	0.3197026	0.34074074	0.22060621	0.57119656	0.16495608	0.043031648	0.052483346	0.32510886	0.2313553	0.8023722	0.8360826	0.68329936	0.42465752	0.47981545	0.15671337	0.9446538	0.86395735	0.9997199	0.6879191	1.1398805
47013	"0500000US47013"	"Campbell County, Tennessee"	0.09985173	0.06519999	0.1869806	0.18959108	0.3506173	0.17844814	0.62421775	0.22689395	0.061175473	0.09491253	0.16835994	0.23511192	0.94592243	0.9558921	0.47759676	0.43150687	0.3148789	0.023208678	0.981787	0.7896067	0.999202	0.6577335	1.0712936
47015	"0500000US47015"	"Cannon County, Tennessee"	0.22581275	0.02173333	0.13711911	0.23048328	0.38518518	0.20006673	0.61090183	0.14735648	0.095644444	0.1410473	0.13062409	0.22511482	0.9094832	0.9674037	0.57739305	0.55707765	0.4475202	0.16166663	0.97590005	0.849433	0.99790275	0.7159756	1.1411572
47017	"0500000US47017"	"Carroll County, Tennessee"	0.18138357	0.048899993	0.23130193	0.24907063	0.40246913	0.22262505	0.6252068	0.17729147	0.10213196	0.07626392	0.17416546	0.23101193	0.6993493	0.9249383	0.57026476	0.42237443	0.4071511	0.019356072	0.9844922	0.892647	0.9988444	0.65771306	1.11135
47019	"0500000US47019"	"Carter County, Tennessee"	0.11839706	0.05976666	0.23407203	0.22118959	0.3580247	0.19829	0.6550976	0.18344083	0.1155604	0.10130634	0.20609578	0.2523002	0.9098959	0.9375849	0.60285133	0.46803653	0.4117647	0.063803256	0.9814147	0.81319326	0.9994549	0.6875555	1.1381457
47021	"0500000US47021"	"Cheatham County, Tennessee"	0.09956687	0.048899993	0.27146813	0.32527882	0.4	0.22904277	0.5587132	0.14240038	0.08171614	0.08406218	0.26850507	0.22707939	0.89961475	0.90968394	0.62321794	0.5730593	0.59746253	0.0032894015	0.9650614	0.91200364	0.99944663	0.7203155	1.1764376
47023	"0500000US47023"	"Chester County, Tennessee"	0.18030332	0.02173333	0.15373962	0.2416357	0.3234568	0.18417375	0.6013666	0.23898561	0.087005176	0.017845917	0.13933237	0.21690713	0.7186444	0.9307371	0.7250509	0.5684931	0.44059977	0.030709267	0.97277117	0.85027385	0.9983628	0.69284916	1.09393
47025	"0500000US47025"	"Claiborne County, Tennessee"	0.18227206	0.06519999	0.16204986	0.17100371	0.4814815	0.21240142	0.6440814	0.23973025	0.09940848	0.08581705	0.1436865	0.24254474	0.93104136	0.963968	0.67413443	0.44292235	0.37485582	0.019026816	0.9837962	0.8173077	0.9990524	0.6895672	1.1445134
47027	"0500000US47027"	"Clay County, Tennessee"	0.26010963	0.0054333326	0.09972299	0.14684016	0.58271605	0.21896443	0.6696323	0.31902838	0.111004785	0.13480392	0.10159652	0.2672132	0.94996244	0.97781205	0.62118125	0.46118724	0.38292962	0.027805269	0.994502	0.7547622	0.99472845	0.68498564	1.1711633
47029	"0500000US47029"	"Cocke County, Tennessee"	0.16376655	0.048899993	0.13573407	0.1654275	0.42962962	0.18869154	0.6208026	0.17857471	0.06099775	0.024319129	0.13062409	0.20306365	0.8627942	0.9312007	0.57230145	0.39041096	0.3529412	0.07120162	0.97207165	0.8282063	0.99913234	0.66447335	1.0562285
47031	"0500000US47031"	"Coffee County, Tennessee"	0.12586129	0.081499994	0.27562326	0.302974	0.32098764	0.22138923	0.5546504	0.16608831	0.098229535	0.14887685	0.21480407	0.23652984	0.80545497	0.8580227	0.5916497	0.47716898	0.4475202	0.21664733	0.95066804	0.86456025	0.9994434	0.6901262	1.1480453
47033	"0500000US47033"	"Crockett County, Tennessee"	0.2776868	0.02173333	0.21606648	0.24907063	0.3580247	0.22451639	0.5408944	0.16415209	0.08341143	0.037365414	0.18577649	0.20231996	0.5941375	0.7074329	0.6700611	0.4109589	0.48673585	0.13993311	0.9232892	0.8536004	0.99786216	0.6426679	1.0695043
47035	"0500000US47035"	"Cumberland County, Tennessee"	0.118094094	0.07606666	0.33240998	0.31226766	0.43209878	0.25418743	0.6624278	0.19462658	0.079414435	0.06637505	0.29608127	0.25978503	0.93493104	0.9149443	0.6476579	0.4589041	0.3587082	0.1055609	0.9604249	0.8993071	0.9991864	0.6977361	1.2117085
47037	"0500000US47037"	"Davidson County, Tennessee"	0.061503183	0.10866666	0.4362881	0.22118959	0.40246913	0.24602333	0.5144186	0.12680629	0.08669635	0.06931582	0.46589258	0.25262594	0.3317551	0.67400897	0.6395112	0.3607306	0.58131486	0.019447684	0.84700245	0.89679253	0.999967	0.5945034	1.0931526
47039	"0500000US47039"	"Decatur County, Tennessee"	0.3016949	0.02173333	0.26592797	0.16171004	0.36296296	0.22280584	0.6211456	0.30148363	0.075927526	0.083418526	0.21625544	0.25964615	0.84872067	0.9066887	0.52851325	0.33105022	0.34371397	0.03344941	0.9803482	0.86625785	0.99699956	0.64841574	1.1308677
47041	"0500000US47041"	"DeKalb County, Tennessee"	0.2292805	0.03803333	0.17728531	0.2007435	0.39753085	0.2085747	0.5570335	0.19786973	0.0982962	0.06479349	0.15965167	0.21552892	0.86855465	0.7831708	0.6568228	0.4086758	0.43483275	0.09224218	0.9403495	0.88075495	0.99840164	0.6737561	1.0978597
47043	"0500000US47043"	"Dickson County, Tennessee"	0.13274425	0.06519999	0.20221607	0.2732342	0.31851852	0.1983826	0.5517803	0.18721856	0.08510826	0.07579371	0.20029028	0.22003822	0.81224823	0.8873366	0.6313646	0.53652966	0.5397924	0.071529806	0.96760654	0.9065696	0.99949735	0.7058305	1.1242514
47045	"0500000US47045"	"Dyer County, Tennessee"	0.1694445	0.03803333	0.23822714	0.2825279	0.37037036	0.21972065	0.566877	0.17054029	0.1298862	0.052770555	0.18432511	0.22087984	0.605283	0.9027338	0.6130346	0.43378997	0.46597463	0.20303965	0.977141	0.8573258	0.9992763	0.67306656	1.113667
47047	"0500000US47047"	"Fayette County, Tennessee"	0.12300674	0.06519999	0.47506925	0.30111524	0.40987656	0.27485356	0.5913214	0.20429245	0.062409986	0.08732685	0.33962265	0.25699466	0.43188804	0.9125149	0.6313646	0.4543379	0.46828145	0.14381367	0.96301097	0.90578	0.9992551	0.65669405	1.1885422
47049	"0500000US47049"	"Fentress County, Tennessee"	0.11725543	0.03803333	0.466759	0.29553902	0.3580247	0.2551223	0.6161121	0.20345065	0.056439508	0.08557869	0.32656023	0.25762823	0.962422	0.96343875	0.398167	0.3607306	0.37254903	5.3048134E-6	0.9833895	0.88880473	0.9982534	0.65864	1.1713905
47051	"0500000US47051"	"Franklin County, Tennessee"	0.16159983	0.07606666	0.41274238	0.22118959	0.45185184	0.26469007	0.6108917	0.17568792	0.063949116	0.1445377	0.3018868	0.25939065	0.767369	0.9025322	0.63034624	0.4977169	0.4209919	0.14546657	0.9652944	0.915339	0.99923027	0.6938096	1.2178904
47053	"0500000US47053"	"Gibson County, Tennessee"	0.23945872	0.048899993	0.4598338	0.33828998	0.26419753	0.270136	0.57520604	0.1758717	0.08092655	0.09761187	0.40783745	0.2674907	0.5513614	0.92107505	0.64867616	0.41552514	0.43483275	0.027190864	0.9698895	0.8382111	0.9993749	0.64512634	1.1827531
47055	"0500000US47055"	"Giles County, Tennessee"	0.25692463	0.03803333	0.31163436	0.31040892	0.4271605	0.26883236	0.6096483	0.1537303	0.05601454	0.074770644	0.22496371	0.2238255	0.6918138	0.93452716	0.6099796	0.43607306	0.39100346	0.025910556	0.98194265	0.8824118	0.99893105	0.66139925	1.1540571
47057	"0500000US47057"	"Grainger County, Tennessee"	0.16467492	0.03803333	0.6260388	0.2992565	0.5555556	0.33671182	0.61795706	0.15158284	0.071687646	0.027645383	0.54426706	0.282628	0.9385164	0.91943955	0.5682281	0.4543379	0.41637832	0.040666223	0.9796687	0.8307471	0.9986577	0.68296	1.3022997
47059	"0500000US47059"	"Greene County, Tennessee"	0.17080028	0.07063332	0.33795014	0.3141264	0.52098763	0.28289956	0.6200855	0.13695459	0.10935754	0.069742724	0.29172716	0.24557349	0.8931072	0.907708	0.5916497	0.5022831	0.43021917	0.073191285	0.9573553	0.81599605	0.9995345	0.68567157	1.2141446
47061	"0500000US47061"	"Grundy County, Tennessee"	0.22226872	0.03803333	0.21745153	0.24535316	0.35555556	0.21573246	0.6058912	0.16936556	0.12278918	0.06646167	0.21335268	0.23557207	0.689213	0.9643776	0.57739305	0.47031963	0.35640138	0.046126783	0.99267	0.8763984	0.9978464	0.66341627	1.1147208
47063	"0500000US47063"	"Hamblen County, Tennessee"	0.10974744	0.07063332	0.18144044	0.16171004	0.33333334	0.17137292	0.50825715	0.15394053	0.07605244	0.031870097	0.17706822	0.18943769	0.8002729	0.6442329	0.56109977	0.44063926	0.449827	0.216376	0.8994968	0.85289574	0.9995268	0.65159637	1.012407
47065	"0500000US47065"	"Hamilton County, Tennessee"	0.08496532	0.10866666	0.34072024	0.22862454	0.42469135	0.23753361	0.5901726	0.15662004	0.05819147	0.12059139	0.24528302	0.2341717	0.47825944	0.8484191	0.6354379	0.37671232	0.52364475	0.04807985	0.9374399	0.91407084	0.99991554	0.64022	1.1119254
47067	"0500000US47067"	"Hancock County, Tennessee"	0.36933404	0.02173333	0.32686982	0.34386617	0.33333334	0.27902734	0.6377351	0.28780562	0.08055556	0.027686734	0.2191582	0.25058824	0.9499692	0.9882388	0.6120163	0.44063926	0.24221453	0.08448696	0.9854998	0.80256915	0.9953007	0.67788166	1.2074972
47069	"0500000US47069"	"Hardeman County, Tennessee"	0.21017037	0.032599997	0.39889196	0.36245352	0.16296296	0.23341577	0.6340408	0.2632453	0.1761834	0.101132095	0.27285922	0.28949216	0.32808995	0.9467771	0.43482685	0.43378997	0.29757786	0.050102055	0.97386	0.83584166	0.9990306	0.5888773	1.1117853
47071	"0500000US47071"	"Hardin County, Tennessee"	0.19320506	0.07606666	0.24515235	0.28624535	0.38765433	0.23766474	0.6273176	0.19780375	0.062231116	0.025528857	0.23802613	0.23018149	0.85776174	0.9294309	0.6089613	0.39269406	0.33679354	0.004352331	0.981884	0.87226903	0.99871606	0.66476256	1.1326088
47073	"0500000US47073"	"Hawkins County, Tennessee"	0.17179908	0.08693332	0.58864266	0.13754646	0.7580247	0.34858924	0.61541563	0.18309063	0.04826389	0.085136704	0.38316402	0.26301417	0.91452014	0.9515922	0.62729126	0.46575344	0.4071511	0.021693885	0.97433347	0.90827686	0.9994583	0.6966745	1.308278
47075	"0500000US47075"	"Haywood County, Tennessee"	0.19702257	0.02173333	0.1468144	0.21003717	0.2074074	0.15660298	0.5474852	0.26681352	0.100635454	0.08272628	0.15384616	0.23030132	0.30742937	0.87163466	0.49389005	0.43607306	0.3656286	3.541112E-4	0.95398676	0.9206084	0.99861854	0.59424704	0.98115134
47077	"0500000US47077"	"Henderson County, Tennessee"	0.14202334	0.03803333	0.32409972	0.31784385	0.40246913	0.24489388	0.5856776	0.20763716	0.057202287	0.045957383	0.28301886	0.23589866	0.7423874	0.9352361	0.5875764	0.4977169	0.4152249	0.20306998	0.9793063	0.878396	0.99898106	0.69309944	1.173892
47079	"0500000US47079"	"Henry County, Tennessee"	0.20656991	0.05976666	0.27700832	0.26579925	0.32592592	0.22701402	0.6182913	0.22296423	0.09611231	0.06735026	0.21044993	0.24303362	0.7501214	0.93444836	0.6537678	0.47031963	0.39100346	0.037213027	0.9551884	0.8491107	0.9988986	0.67111903	1.1411667
47081	"0500000US47081"	"Hickman County, Tennessee"	0.20232227	0.02173333	0.42520776	0.40334573	0.39506173	0.28953418	0.6050457	0.19548231	0.092354275	0.03206715	0.37300435	0.25959074	0.8177328	0.9321474	0.62830955	0.56164384	0.47520185	0.12618166	0.9788061	0.9158374	0.99900085	0.7149846	1.2641095
47083	"0500000US47083"	"Houston County, Tennessee"	0.23188363	0.02173333	0.17036012	0.19516729	0.31358024	0.18654492	0.587993	0.21635017	0.09470198	0.20990577	0.15384616	0.25255942	0.8891166	0.9335579	0.65478617	0.4474886	0.34371397	0.2118203	0.98998076	0.9231959	0.9960217	0.70996463	1.149069
47085	"0500000US47085"	"Humphreys County, Tennessee"	0.21597502	0.048899993	0.2700831	0.2881041	0.31851852	0.22831614	0.5994053	0.25444412	0.06260423	0.12530956	0.29317853	0.26698834	0.8851483	0.949397	0.5824847	0.55707765	0.4532872	1.7720461E-4	0.9884792	0.8976633	0.9982694	0.70133156	1.1966361
47087	"0500000US47087"	"Jackson County, Tennessee"	0.27976838	0.02173333	0.3739612	0.28624535	0.4271605	0.27777377	0.64449984	0.21794839	0.06147446	0.0018427961	0.25108853	0.2353708	0.94834137	0.96207565	0.58859473	0.47945207	0.36101502	0.059758782	0.9921487	0.8372749	0.99720263	0.6917626	1.2049072
47089	"0500000US47089"	"Jefferson County, Tennessee"	0.12865111	0.06519999	0.3462604	0.27137548	0.30123457	0.22254431	0.60372984	0.177138	0.07088517	0.064586684	0.30043542	0.24335502	0.8878462	0.8860537	0.68533605	0.46803653	0.46597463	0.018842459	0.969065	0.86062914	0.9994107	0.69346607	1.1593654
47091	"0500000US47091"	"Johnson County, Tennessee"	0.18763891	0.02173333	0.2825485	0.26022306	0.33827162	0.21808308	0.692648	0.20644812	0.17950273	0.055004086	0.2597968	0.27867994	0.89950967	0.9472778	0.5437882	0.48858446	0.29642445	0.2368905	0.97811687	0.8917617	0.9981126	0.6978296	1.1945926
47093	"0500000US47093"	"Knox County, Tennessee"	0.063829824	0.09779999	0.22576177	0.111524165	0.28148147	0.15607944	0.5941795	0.12415149	0.09812174	0.11540815	0.18722786	0.22381775	0.68701744	0.88077545	0.69246435	0.38812786	0.57900804	0.026761293	0.9416715	0.8745956	0.99994165	0.6744848	1.054382
47095	"0500000US47095"	"Lake County, Tennessee"	0.19533615	0.0054333326	0.048476454	0.0	0.0	0.049849186	0.68013185	0.26444903	0.3293382	0.02908622	0.28592163	0.31778538	0.41361958	0.94855195	0.3228106	0.36986303	0.08765859	0.19152361	0.9816923	0.69794863	0.9966097	0.55669755	0.92433214
47097	"0500000US47097"	"Lauderdale County, Tennessee"	0.18146993	0.02173333	0.20221607	0.19144982	0.2617284	0.1717195	0.56407815	0.16612472	0.14208761	0.033227455	0.16545719	0.21419503	0.36411417	0.930187	0.5142566	0.42009133	0.3183391	0.289966	0.9721958	0.86419845	0.9991668	0.6302795	1.016194
47099	"0500000US47099"	"Lawrence County, Tennessee"	0.20184462	0.03803333	0.19944598	0.2843866	0.38518518	0.22177914	0.56182843	0.18582958	0.09547138	0.08432064	0.15529753	0.21654952	0.8928329	0.9342244	0.5651731	0.47260273	0.4359862	0.14689583	0.963362	0.8576823	0.99926835	0.69644755	1.1347762
47101	"0500000US47101"	"Lewis County, Tennessee"	0.22401908	0.05433333	0.10526316	0.14684016	0.56296295	0.21868373	0.58007276	0.2219084	0.06327986	0.018655231	0.34107402	0.24499805	0.8887894	0.8993604	0.58350307	0.46803653	0.30103806	0.04257238	0.98434186	0.9217416	0.9974929	0.6763196	1.1400014
47103	"0500000US47103"	"Lincoln County, Tennessee"	0.23458064	0.06519999	0.19252078	0.25092936	0.43209878	0.2350659	0.5987699	0.17549735	0.06639798	0.13345009	0.37590712	0.27000448	0.7506546	0.9027454	0.5305499	0.4497717	0.5040369	0.02749288	0.9736048	0.9164946	0.9990558	0.67271185	1.1777823
47105	"0500000US47105"	"Loudon County, Tennessee"	0.12130111	0.09236666	0.39750692	0.3457249	0.39012346	0.26940462	0.60012287	0.15625918	0.034887187	0.12224982	0.35703918	0.25411165	0.89010453	0.7675485	0.5549898	0.43835616	0.42791235	0.19145334	0.93021196	0.85057724	0.9991753	0.6722588	1.195775
47107	"0500000US47107"	"McMinn County, Tennessee"	0.1725545	0.07063332	0.20083103	0.26022306	0.39012346	0.21887307	0.59057796	0.15381302	0.046005625	0.07553642	0.37880987	0.24894857	0.83170605	0.89201343	0.62118125	0.48173517	0.43829295	0.041272163	0.96073824	0.91142505	0.9994063	0.68641895	1.1542406
47109	"0500000US47109"	"McNairy County, Tennessee"	0.23234236	0.02173333	0.15235457	0.20446096	0.4617284	0.21452393	0.59853125	0.17077988	0.1351602	0.061197747	0.32656023	0.25844586	0.8083811	0.9439751	0.5621181	0.38584477	0.32756633	0.09350473	0.9711216	0.86260885	0.9987043	0.6615361	1.1345059
47111	"0500000US47111"	"Macon County, Tennessee"	0.09209544	0.03803333	0.17036012	0.22304833	0.19012345	0.14273213	0.5332217	0.14269717	0.07574888	0.027454766	0.28156748	0.21213801	0.92487043	0.86518645	0.4989817	0.43835616	0.39331028	0.11868554	0.9673342	0.8883449	0.9987902	0.67709553	1.0319657
47113	"0500000US47113"	"Madison County, Tennessee"	0.112730555	0.09779999	0.33102494	0.2639405	0.3654321	0.23418562	0.5567922	0.17949319	0.086683646	0.066272885	0.13352685	0.20455375	0.34501696	0.87590724	0.66904277	0.34018266	0.47635525	0.12472826	0.95268345	0.88452846	0.9997527	0.6297997	1.0685391
47115	"0500000US47115"	"Marion County, Tennessee"	0.16525707	0.04346666	0.16343491	0.19702603	0.4271605	0.19926903	0.62285316	0.16206016	0.07273674	0.12008078	0.20029028	0.23560423	0.85315317	0.95125425	0.5376782	0.43378997	0.4140715	0.23888671	0.9755089	0.89815766	0.9989348	0.7001595	1.1350328
47117	"0500000US47117"	"Marshall County, Tennessee"	0.1765153	0.048899993	0.23822714	0.3141264	0.32839507	0.22123279	0.5506715	0.18850663	0.07439199	0.057037044	0.2191582	0.21795307	0.73932564	0.8313397	0.6364562	0.5273973	0.47404847	0.07319409	0.95154303	0.90404767	0.99914914	0.68183345	1.1210194
47119	"0500000US47119"	"Maury County, Tennessee"	0.1424812	0.07606666	0.30470914	0.31226766	0.40246913	0.24759875	0.56266093	0.16141409	0.052836306	0.055355515	0.17416546	0.20128646	0.6212511	0.822091	0.6608961	0.5068493	0.5340254	0.1147778	0.94466156	0.8504276	0.9996971	0.6727419	1.1216271
47121	"0500000US47121"	"Meigs County, Tennessee"	0.16389662	0.03803333	0.13573407	0.15799257	0.39012346	0.177156	0.6364717	0.1907883	0.0798005	0.21873209	0.27721336	0.2806012	0.9325116	0.95020825	0.6059063	0.456621	0.32987314	0.069818854	0.98991936	0.8260723	0.9973425	0.6842526	1.1420099
47123	"0500000US47123"	"Monroe County, Tennessee"	0.1549196	0.07063332	0.1800554	0.20446096	0.40246913	0.20250767	0.5877691	0.17081109	0.040985	0.050329827	0.24818578	0.21961616	0.86432856	0.8768173	0.5916497	0.47945207	0.38985008	0.09847981	0.96532094	0.8733948	0.999307	0.6820667	1.1041905
47125	"0500000US47125"	"Montgomery County, Tennessee"	0.057637416	0.06519999	0.32825485	0.26208177	0.2962963	0.20189406	0.48967656	0.17398709	0.08028803	0.41746908	0.35413644	0.30311143	0.4281385	0.72271204	0.7647658	0.54109585	0.46482125	0.10836685	0.91266453	0.91806495	0.9999022	0.6511702	1.1561757
47127	"0500000US47127"	"Moore County, Tennessee"	0.1664378	0.032599997	0.18559557	0.33643124	0.56790125	0.25779316	0.6232848	0.20660889	0.051247012	0.057208527	0.2467344	0.23701672	0.8539032	0.97904485	0.5132383	0.3538813	0.49596307	0.0010765195	0.98742795	0.94037336	0.9941933	0.6799002	1.1747102
47129	"0500000US47129"	"Morgan County, Tennessee"	0.117006145	0.03803333	0.092797786	0.1654275	0.25679013	0.13401099	0.6436411	0.21376699	0.1500609	0.15636766	0.47460088	0.3276875	0.86630553	0.9683126	0.62729126	0.47260273	0.38523644	0.23807865	0.971541	0.90455776	0.9988004	0.71474737	1.1764458
47131	"0500000US47131"	"Obion County, Tennessee"	0.2614265	0.06519999	0.33102494	0.29553902	0.3580247	0.26224303	0.5902417	0.17822555	0.095111735	0.056518055	0.20029028	0.22407746	0.70180607	0.88267493	0.6476579	0.4589041	0.5098039	0.2297746	0.9586252	0.85066605	0.99900967	0.6932136	1.1795341
47133	"0500000US47133"	"Overton County, Tennessee"	0.16974632	0.03803333	0.2465374	0.39405206	0.37777779	0.24522938	0.6052229	0.19304264	0.09028942	0.063262746	0.17851959	0.22606745	0.93481255	0.99248326	0.5621181	0.5022831	0.4567474	0.10796213	0.9825454	0.85374963	0.9985742	0.7101418	1.1814386
47135	"0500000US47135"	"Perry County, Tennessee"	0.19296864	0.048899993	0.2132964	0.26951674	0.27407408	0.19975117	0.6286623	0.16815619	0.18276945	0.08482743	0.46879536	0.30664214	0.8816483	0.96382	0.6527495	0.5068493	0.33448672	0.0016342998	0.98921365	0.7771224	0.99574417	0.67814094	1.1845343
47137	"0500000US47137"	"Pickett County, Tennessee"	0.17273109	0.02173333	0.39889196	0.2639405	0.42469135	0.25639763	0.6472045	0.23686664	0.06290392	0.07558085	0.35994196	0.27649957	0.9309665	0.9001039	0.5743381	0.33789957	0.52479815	0.24497795	0.952415	0.72038716	0.9936895	0.6866195	1.2195168
47139	"0500000US47139"	"Polk County, Tennessee"	0.23230456	0.03803333	0.35734072	0.39591077	0.40493828	0.28570554	0.6234309	0.15834242	0.07180277	0.030101324	0.28592163	0.23391981	0.9467519	0.95498204	0.4796334	0.4954338	0.35063437	0.3654192	0.9876519	0.9201028	0.99798393	0.7220659	1.2416912
47141	"0500000US47141"	"Putnam County, Tennessee"	0.124414876	0.08693332	0.35457063	0.302974	0.3160494	0.23698844	0.5897287	0.19337443	0.14893901	0.06012525	0.46153846	0.29074118	0.8535738	0.80737466	0.7321792	0.3812785	0.46251443	0.07831681	0.9333062	0.8071832	0.9996201	0.67281634	1.2005459
